"Transaction Type","Company Code","ISIN","Scrip Symbol","Scrip Name","Buy Date","Buy Quantity","Buy Rate","Sell Date","Sell Quantity","Sell Rate","Profit & Loss Amount","Available Qty","Last Traded Price","Expense Details","Stock Exchange"
"Option_Book","NSE_FNO","IO CE NIFTY 22Sep2022 18200","IO CE NIFTY 22Sep2022 18200","NIFTY","September, 14 2022","5700","108.992105","September, 15 2022","5700","63.689473","-258225","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 22Sep2022 18200","IO CE NIFTY 22Sep2022 18200","NIFTY","September, 15 2022","3800","68.965789","September, 15 2022","3800","63.689473","-20050","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 04Aug2022 17100","IO CE NIFTY 04Aug2022 17100","NIFTY","July, 28 2022","500","59.965376","August, 03 2022","500","300","120017.31","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 04Aug2022 17100","IO CE NIFTY 04Aug2022 17100","NIFTY","July, 28 2022","24700","59.965376","August, 04 2022","24700","248.89838","4666645.2","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 04Aug2022 16700","IO CE NIFTY 04Aug2022 16700","NIFTY","July, 27 2022","1700","142.910294","July, 28 2022","1700","200","97052.5","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 26May2022 16100","IO CE NIFTY 26May2022 16100","NIFTY","May, 25 2022","250","72.95","May, 25 2022","250","45.2","-6937.5","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 15Sep2022 17800","IO CE NIFTY 15Sep2022 17800","NIFTY","September, 07 2022","1200","108","September, 08 2022","1200","151.489583","52187.5","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 18Aug2022 17600","IO CE NIFTY 18Aug2022 17600","NIFTY","August, 10 2022","9850","150.022081","August, 10 2022","9850","141.771319","-81270.01","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 15Sep2022 18000","IO CE NIFTY 15Sep2022 18000","NIFTY","September, 08 2022","6050","72.950826","September, 14 2022","6050","101.391322","172065","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 25Aug2022 17600","IO CE NIFTY 25Aug2022 17600","NIFTY","August, 23 2022","11200","57.017187","August, 25 2022","11200","38.344569","-209133.32","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 25Aug2022 17600","IO CE NIFTY 25Aug2022 17600","NIFTY","August, 24 2022","13200","43.046022","August, 25 2022","13200","38.344569","-62059.18","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 28Jul2022 16700","IO CE NIFTY 28Jul2022 16700","NIFTY","July, 20 2022","16100","73.741925","July, 26 2022","16100","17.205279","-910240","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 14Jul2022 16200","IO CE NIFTY 14Jul2022 16200","NIFTY","July, 12 2022","1500","65.75","July, 12 2022","1500","34.025","-47587.5","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 14Jul2022 16200","IO CE NIFTY 14Jul2022 16200","NIFTY","July, 07 2022","4600","120.321195","July, 12 2022","4600","34.025","-396962.5","0","0","0","Other"
"Option_Book","NSE_FNO","IO PE NIFTY 01Sep2022 17100","IO PE NIFTY 01Sep2022 17100","NIFTY","August, 29 2022","2800","68.653571","August, 29 2022","2800","57.510714","-31200","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 14Jul2022 16400","IO CE NIFTY 14Jul2022 16400","NIFTY","July, 07 2022","250","51.73","July, 12 2022","250","13.05","-9670","0","0","0","Other"
"Option_Book","NSE_FNO","IO PE NIFTY 02Jun2022 16400","IO PE NIFTY 02Jun2022 16400","NIFTY","May, 30 2022","4000","58.15","May, 30 2022","4000","91.064375","131657.5","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 29Sep2022 17700","IO CE NIFTY 29Sep2022 17700","NIFTY","September, 23 2022","1150","56.45","September, 23 2022","1150","52.4","-4657.5","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 14Jul2022 16000","IO CE NIFTY 14Jul2022 16000","NIFTY","July, 06 2022","1600","112.495312","July, 06 2022","1600","93.132812","-30980","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 01Sep2022 17300","IO CE NIFTY 01Sep2022 17300","NIFTY","August, 29 2022","3300","87.969696","August, 29 2022","3300","112.567424","81172.5","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 18Aug2022 17800","IO CE NIFTY 18Aug2022 17800","NIFTY","August, 11 2022","5600","91.009502","August, 12 2022","5600","60.75","-169453.21","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 18Aug2022 17800","IO CE NIFTY 18Aug2022 17800","NIFTY","August, 11 2022","33600","91.009502","August, 17 2022","33600","165.11502","2489945.4","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 18Aug2022 17800","IO CE NIFTY 18Aug2022 17800","NIFTY","August, 12 2022","14000","51.010535","August, 17 2022","14000","165.11502","1597462.79","0","0","0","Other"
"Option_Book","NSE_FNO","IO CE NIFTY 18Aug2022 17800","IO CE NIFTY 18Aug2022 17800","NIFTY","August, 17 2022","500","159.17","August, 17 2022","500","165.11502","2972.51","0","0","0","Other"
